event_id,origin_time,latitude,longitude,depth_km,magnitude,magnitude_type,x_m,y_m,z_m
3153954,2011/03/12 08:14:51.55,38.77715,-122.72065,2.202,1.38,ML,15071.836340628746,2431.370070785496,2202.0
3153955,2011/03/12 08:27:02.63,38.82117,-122.78755,2.597,0.71,ML,7526.14901185735,3093.4188749303867,2597.0
3259338,2011/03/12 08:32:53.56,38.81592,-122.80257,3.98,0.52,ML,7015.257387204151,4425.280564424846,3980.0
3259339,2011/03/12 08:51:13.08,38.84638,-122.83714,2.37,0.79,ML,2513.023771979512,4164.324051068333,2370.0
3153956,2011/03/12 09:29:49.18,38.82512,-122.78695,2.09,1.11,ML,7254.113883854025,2747.771763673239,2090.0
3259341,2011/03/12 09:43:01.09,38.83249,-122.7738,1.011,0.46,ML,7484.535735796165,1364.864315944982,1010.9999999999999
3153957,2011/03/12 09:46:26.19,38.83645,-122.8221,2.786,2.48,ML,4212.030413904377,4018.123646071341,2786.0
3153958,2011/03/12 09:49:24.11,38.8325,-122.78095,4.852,1.1,ML,7045.149125982832,1802.6871732533589,4852.0
3311696,2011/03/12 09:49:30.89,38.83764,-122.82349,2.443,0.34,ML,4033.7199259520844,4010.3475859929035,2443.0
3153959,2011/03/12 09:53:42.58,38.83925,-122.82383,2.77,0.65,ML,3886.981120754699,3905.3222379725685,2770.0
3259342,2011/03/12 10:14:05.25,38.84178,-122.83808,2.194,0.31,ML,2815.024127788915,4581.64984731035,2194.0
3153960,2011/03/12 10:24:30.18,38.83952,-122.82595,1.515,0.57,ML,3735.822624860574,4014.25941624625,1515.0
3153961,2011/03/12 10:32:57.93,38.84044,-122.82785,3.06,0.75,ML,3547.337702835717,4058.879107860822,3060.0
3153962,2011/03/12 10:46:08.97,38.83762,-122.80009,2.872,1.27,ML,5470.717351926945,2576.4776650268414,2872.0
3153963,2011/03/12 11:13:54.90,38.78758,-122.7435,1.795,0.94,ML,12854.644561742854,3017.567987521328,1795.0
3153964,2011/03/12 11:16:11.25,38.84002,-122.82775,3.221,0.47,ML,3586.3108373673203,4085.583578516207,3221.0
3153965,2011/03/12 11:20:41.81,38.78677,-122.747,4.085,1.31,ML,12703.274920346676,3295.6015817788425,4085.0
3153966,2011/03/12 11:39:47.28,38.8167,-122.8247,3.194,0.84,ML,5596.743381671617,5721.8218746097955,3194.0
3153967,2011/03/12 11:41:05.43,38.80352,-122.77075,1.621,1.21,ML,9936.728362609632,3442.86269454774,1621.0
3153968,2011/03/12 11:42:31.69,38.79608,-122.79211,3.33,0.87,ML,9208.150992331983,5334.871928141743,3330.0
3153969,2011/03/12 11:47:39.72,38.829,-122.80707,1.131,0.45,ML,5716.518312082847,3678.6313637141843,1131.0
3153970,2011/03/12 12:06:17.28,38.81597,-122.8151,2.267,1.1,ML,6242.716214123431,5190.002974983014,2267.0
3153971,2011/03/12 12:07:36.85,38.82832,-122.83295,1.157,0.84,ML,4182.120791704653,5319.364054395969,1157.0
3153972,2011/03/12 12:28:30.79,38.80243,-122.81717,3.664,0.93,ML,7174.395988526858,6375.644091616139,3664.0
3153973,2011/03/12 12:31:21.20,38.8424,-122.82607,3.275,0.61,ML,3503.281065893543,3796.440253929636,3275.0
3153974,2011/03/12 12:49:38.73,38.83758,-122.82743,2.716,0.31,ML,3796.7185051118026,4256.731521859581,2716.0
3153975,2011/03/12 13:02:17.68,38.80765,-122.73053,1.976,0.86,ML,12081.041775864587,652.7194969509038,1976.0
3259343,2011/03/12 13:04:46.06,38.80702,-122.82388,2.743,0.59,ML,6403.901115720276,6428.376564876255,2743.0
3153976,2011/03/12 13:05:00.19,38.8147,-122.82077,3.14,1.21,ML,5994.197877277461,5637.117879894907,3140.0
3153977,2011/03/12 13:05:16.02,38.79235,-122.76393,2.115,1.04,ML,11228.445574515097,3897.85703012232,2115.0
3153978,2011/03/12 13:11:19.41,38.83717,-122.82473,2.342,0.59,ML,3994.4023937770917,4123.161485877438,2342.0
3259344,2011/03/12 13:14:33.20,38.7862,-122.77245,3.86,0.65,ML,11186.654388526104,4901.356006352949,3860.0
3153979,2011/03/12 13:24:38.15,38.83722,-122.80865,2.278,0.99,ML,4976.89358813116,3132.851529000817,2278.0
3153980,2011/03/12 13:34:38.56,38.8255,-122.82938,3.423,1.54,ML,4621.605545016278,5320.857507341594,3423.0
3153981,2011/03/12 13:40:44.34,38.84032,-122.80257,1.535,0.93,ML,5107.479331764874,2517.502508985567,1535.0
3153982,2011/03/12 13:42:58.06,38.84798,-122.8191,2.257,0.42,ML,3494.5570532212287,2932.5903691138496,2257.0
3153983,2011/03/12 13:46:01.87,38.81412,-122.79148,3.489,1.08,ML,7836.292524518544,3885.720877912313,3489.0
3259345,2011/03/12 14:04:57.26,38.83898,-122.82933,3.319,0.02,ML,3570.7035229802527,4263.821153367461,3319.0
3259346,2011/03/12 14:07:34.69,38.832,-122.77982,1.602,0.18,ML,7153.56088949302,1772.4630349664656,1602.0
3153985,2011/03/12 14:21:56.89,38.83288,-122.78602,2.317,0.75,ML,6704.427199146987,2083.9865049198115,2317.0
3153986,2011/03/12 14:23:00.48,38.82225,-122.76542,1.433,1.55,ML,8799.234034474885,1651.4485818321798,1433.0
3153987,2011/03/12 14:23:36.16,38.82543,-122.76563,0.804,0.82,ML,8537.71528919663,1415.6940306925906,804.0
3153988,2011/03/12 14:36:26.44,38.82045,-122.78915,4.542,2.05,ML,7484.294791010813,3247.863276098112,4542.0
3153989,2011/03/12 14:37:38.07,38.78293,-122.71902,0.613,1.12,ML,14719.901477428362,1879.4559864086827,613.0
3153990,2011/03/12 14:49:51.61,38.81717,-122.78627,1.809,0.72,ML,7917.418961554251,3327.649927017621,1809.0
3259348,2011/03/12 14:54:57.20,38.8414,-122.8293,2.922,0.44,ML,3383.329769521809,4072.7668007468483,2922.0
3259349,2011/03/12 14:56:01.25,38.8225,-122.82732,2.26,0.19,ML,4982.535658605913,5429.053145089502,2260.0
3153991,2011/03/12 15:11:02.16,38.7933,-122.80917,3.967,0.93,ML,8378.995561845088,6598.750554868291,3967.0
3153992,2011/03/12 15:15:20.49,38.8467,-122.83517,2.435,0.71,ML,2608.8500710853086,4018.4576718206486,2435.0
3153993,2011/03/12 15:33:36.73,38.84521,-122.82788,2.677,0.45,ML,3172.5424309412506,3687.7644351285235,2677.0
3153994,2011/03/12 15:54:00.84,38.79282,-122.74595,2.375,1.91,ML,12294.650273096257,2758.1559638316185,2375.0
3153995,2011/03/12 16:05:33.84,38.8089,-122.81018,0.552,0.64,ML,7097.311855794247,5440.980353964116,552.0
3259351,2011/03/12 16:22:45.22,38.78855,-122.77608,3.447,1.1,ML,10780.237219907083,4940.291336424263,3447.0
3153996,2011/03/12 16:27:41.03,38.82192,-122.8257,2.902,1.71,ML,5127.260658629387,5375.025790324517,2902.0
3259352,2011/03/12 16:32:07.40,38.82281,-122.83385,2.918,0.54,ML,4557.725619241792,5805.386856815582,2918.0
3153997,2011/03/12 16:44:41.62,38.83077,-122.80872,1.481,0.39,ML,5476.909738462924,3641.455744044888,1481.0
3153998,2011/03/12 17:12:14.24,38.81767,-122.78783,4.944,1.23,ML,7782.629570711413,3384.2516926371636,4944.0
3153999,2011/03/12 17:17:07.99,38.8308,-122.79459,1.078,0.67,ML,6341.345212531752,2772.329012462308,1078.0
3259354,2011/03/12 17:20:44.78,38.82373,-122.8239,3.162,0.64,ML,5096.159031858458,5123.088213788633,3162.0
3154000,2011/03/12 17:29:57.15,38.82675,-122.80785,1.239,1.21,ML,5844.592679718674,3902.4013095820724,1239.0
3154001,2011/03/12 17:37:18.35,38.82287,-122.8302,2.095,0.4,ML,4776.937477461175,5576.792483568693,2095.0
3311697,2011/03/12 17:38:23.29,38.79813,-122.81807,4.454,1.12,ML,7455.393789544231,6767.059867515988,4454.0
3154002,2011/03/12 17:42:38.54,38.82925,-122.75205,0.735,0.74,ML,9072.08083801256,283.9750251728246,735.0
3154003,2011/03/12 17:44:41.28,38.81098,-122.78304,2.786,0.76,ML,8599.53928327834,3613.4924055527626,2786.0
3154004,2011/03/12 18:22:40.05,38.84283,-122.82592,3.402,1.06,ML,3478.8618849547356,3753.6180771765,3402.0
3154005,2011/03/12 18:35:13.38,38.8427,-122.83202,2.281,1.6,ML,3114.832028021155,4137.976716667825,2281.0
3154006,2011/03/12 18:36:46.40,38.84213,-122.83017,2.893,2.06,ML,3272.88411525001,4069.0585221936144,2893.0
3154007,2011/03/12 18:37:23.58,38.84101,-122.82854,2.922,1.23,ML,3460.443866087043,4056.639051855962,2922.0
3154008,2011/03/12 18:37:42.02,38.8418,-122.82723,3.371,0.77,ML,3479.0353905475617,3914.511079542904,3371.0
3311698,2011/03/12 18:38:09.99,38.84018,-122.8331,2.495,1.5,ML,3245.61405865375,4401.260317159391,2495.0
3154009,2011/03/12 18:38:15.30,38.8411,-122.82951,2.909,1.49,ML,3393.9039600195765,4109.10518538328,2909.0
3154010,2011/03/12 18:38:43.11,38.83875,-122.82782,3.121,2.57,ML,3681.3150890438137,4189.17589490675,3121.0
3154011,2011/03/12 18:39:57.09,38.84385,-122.83186,2.538,0.79,ML,3034.731190114867,4038.246016560981,2538.0
3154012,2011/03/12 18:40:02.91,38.84202,-122.83162,2.237,0.71,ML,3192.536940924516,4166.606974068056,2237.0
3154013,2011/03/12 18:41:21.11,38.83997,-122.82875,3.171,1.22,ML,3528.8768992492487,4150.836279156832,3171.0
3154014,2011/03/12 18:42:26.35,38.8416,-122.83252,2.936,0.28,ML,3170.166756076773,4254.65476410279,2936.0
3259355,2011/03/12 18:43:13.47,38.8162,-122.82218,3.23,0.58,ML,5790.422359118176,5606.3305223854195,3230.0
3154015,2011/03/12 18:43:31.61,38.84255,-122.82532,1.501,0.28,ML,3537.5604116437903,3738.7046206117334,1501.0
3154016,2011/03/12 18:44:20.80,38.79497,-122.76344,0.297,1.15,ML,11053.65222292671,3662.947225542555,297.0
3154017,2011/03/12 18:52:47.94,38.84218,-122.82973,3.037,1.22,ML,3295.965794515368,4038.1580804057053,3037.0
3311700,2011/03/12 19:05:53.97,38.8026,-122.79617,1.216,0.68,ML,8449.313799199388,5074.142488368267,1216.0
3311701,2011/03/12 19:11:55.14,38.85102,-122.83265,2.429,0.24,ML,2425.664694957766,3526.1019660221696,2429.0
3154018,2011/03/12 19:26:57.24,38.84858,-122.8446,2.586,0.67,ML,1883.3898339220614,4449.932438145728,2586.0
3154019,2011/03/12 19:53:06.03,38.76665,-122.70535,2.598,0.97,ML,16831.359191969637,2313.7873491260157,2598.0
3154020,2011/03/12 19:54:46.90,38.84442,-122.82708,2.665,0.7,ML,3283.385310370649,3700.4580035516647,2665.0
3154021,2011/03/12 19:55:18.60,38.83737,-122.77808,1.602,0.9,ML,6840.430717765433,1245.8581118000027,1602.0
3154022,2011/03/12 20:03:04.81,38.83945,-122.8294,2.941,1.63,ML,3529.6613067684575,4231.367001869716,2941.0
3259357,2011/03/12 20:05:19.29,38.83688,-122.86045,2.205,0.63,ML,1825.8934368720113,6337.019265411763,2205.0
3154023,2011/03/12 20:05:24.20,38.8368,-122.85917,2.097,0.33,ML,1910.6678956949957,6264.754826625083,2097.0
3154024,2011/03/12 20:05:35.98,38.83692,-122.8583,1.918,0.61,ML,1954.6540685281998,6202.003623737977,1918.0
3311702,2011/03/12 20:05:53.65,38.83548,-122.85848,2.105,0.56,ML,2056.2024513611414,6325.635601547413,2105.0
3154025,2011/03/12 20:12:31.82,38.84283,-122.8242,2.187,0.75,ML,3584.372394286202,3648.1075678450325,2187.0
3154026,2011/03/12 20:35:43.01,38.8399,-122.82992,3.043,1.27,ML,3462.5783493413137,4228.081096596116,3043.0
3154027,2011/03/12 20:42:58.67,38.83337,-122.798,3.593,1.29,ML,5931.22229662623,2780.567534722229,3593.0
3154028,2011/03/12 20:43:30.47,38.83988,-122.83003,2.936,0.79,ML,3457.39433671449,4236.392614231739,2936.0
3154029,2011/03/12 21:03:14.50,38.78772,-122.72594,1.827,1.63,ML,13920.886982507898,1929.433031693582,1827.0
3154030,2011/03/12 21:07:25.83,38.82013,-122.8297,2.746,1.1,ML,5021.843230261877,5760.354916990046,2746.0
3154031,2011/03/12 21:26:13.69,38.84667,-122.82433,2.106,1.69,ML,3276.157281910691,3355.8417185079084,2106.0
3154032,2011/03/12 21:41:17.32,38.79573,-122.76213,3.769,1.07,ML,11074.589376144106,3523.164881986373,3769.0
3259358,2011/03/12 22:31:46.56,38.8389,-122.80495,2.895,0.43,ML,5072.508659458817,2774.526036924091,2895.0
3154033,2011/03/12 22:43:21.12,38.84078,-122.82993,2.468,1.38,ML,3393.1598059509847,4159.889419593758,2468.0
3154034,2011/03/12 23:00:22.93,38.84487,-122.82678,2.584,0.14,ML,3266.603874833734,3646.870576387837,2584.0
3154035,2011/03/12 23:11:25.65,38.83675,-122.77055,2.673,1.61,ML,7350.822240327924,832.4192445135963,2673.0
3154036,2011/03/12 23:11:38.00,38.8349,-122.77641,1.87,0.9,ML,7135.997495429521,1336.5382027375233,1870.0
3154037,2011/03/12 23:26:24.60,38.83157,-122.80715,1.176,0.75,ML,5510.668649709908,3482.596632441522,1176.0
3154038,2011/03/12 23:27:37.49,38.83087,-122.79311,2.551,0.73,ML,6426.660191447682,2676.0677660161377,2551.0
3154039,2011/03/12 23:35:42.41,38.81873,-122.80985,3.981,1.36,ML,6348.970795248273,4652.152702627319,3981.0
3154040,2011/03/12 23:36:08.30,38.84593,-122.82011,1.83,0.71,ML,3592.8849323555205,3154.8317533930654,1830.0
3259359,2011/03/12 23:43:02.70,38.84777,-122.82291,1.915,0.19,ML,3277.2584076848393,3182.7278172442893,1915.0
3154041,2011/03/12 23:45:50.68,38.81908,-122.79462,2.904,0.83,ML,7255.863880563614,3690.528279656339,2904.0
3154042,2011/03/12 23:53:09.27,38.80792,-122.79,0.577,1.3,ML,8411.84391358169,4279.696041613356,577.0
3154043,2011/03/13 00:05:46.25,38.80935,-122.79134,0.0,0.79,ML,8217.835561545106,4250.087785512517,0.0
3259360,2011/03/13 00:08:26.75,38.83947,-122.837,2.507,0.26,ML,3061.888326983456,4696.0124766459185,2507.0
3154044,2011/03/13 00:28:07.40,38.81805,-122.81081,3.702,0.83,ML,6343.248793795791,4764.209874383393,3702.0
3154045,2011/03/13 00:32:30.29,38.81441,-122.82,3.544,0.97,ML,6064.106644514128,5612.557935287485,3544.0
3154046,2011/03/13 00:53:00.47,38.81122,-122.83012,3.093,1.12,ML,5692.7307768594565,6482.770851864954,3093.0
3311703,2011/03/13 00:58:00.16,38.82973,-122.78578,3.083,0.81,ML,6965.440615250003,2315.555127721996,3083.0
3154047,2011/03/13 00:59:13.79,38.83532,-122.79691,2.584,1.12,ML,5845.6206455649435,2561.2374474139997,2584.0
3154048,2011/03/13 01:05:09.84,38.82935,-122.79213,0.394,0.39,ML,6605.621834777846,2734.796503363546,394.0
3154049,2011/03/13 01:11:15.14,38.81187,-122.82159,2.371,0.57,ML,6165.167334767463,5908.690381167109,2371.0
3154050,2011/03/13 01:17:48.12,38.84285,-122.76763,1.416,0.56,ML,7053.000219055415,176.35223806702172,1416.0
3154051,2011/03/13 01:27:43.97,38.8448,-122.80109,2.662,0.75,ML,4847.9868834471645,2076.4338353057556,2662.0
3154052,2011/03/13 01:28:15.97,38.814,-122.81928,3.548,0.52,ML,6140.330760807821,5600.447671676938,3548.0
3154053,2011/03/13 01:28:37.78,38.82072,-122.79068,3.962,1.0,ML,7369.328853551357,3320.6078959371225,3962.0
3154054,2011/03/13 01:51:17.76,38.84445,-122.8252,2.11,0.98,ML,3396.3651220463885,3582.786934362171,2110.0
3154055,2011/03/13 01:51:42.41,38.82323,-122.82725,2.334,0.61,ML,4929.752724548995,5367.682146320279,2334.0
3154056,2011/03/13 01:57:30.77,38.79203,-122.74385,2.572,1.35,ML,12485.23946771846,2691.103217061955,2572.0
3154058,2011/03/13 02:38:38.10,38.83887,-122.77518,2.62,1.18,ML,6901.044906130109,950.6810477665537,2620.0
3154059,2011/03/13 02:38:59.82,38.8454,-122.82815,2.691,0.85,ML,3141.1240859168083,3689.4714825688256,2691.0
3259362,2011/03/13 02:56:55.61,38.7756,-122.73998,3.073,1.22,ML,14007.26079612749,3738.327253478076,3073.0
3154060,2011/03/13 03:10:27.37,38.84428,-122.82823,2.9,0.63,ML,3223.786760615488,3781.9490883695257,2900.0
3154061,2011/03/13 03:36:16.57,38.84805,-122.82391,2.002,1.18,ML,3194.0225532427908,3222.1786015609364,2001.9999999999998
3154062,2011/03/13 03:36:39.71,38.83257,-122.79095,2.666,0.46,ML,6426.242798427722,2410.6472332782305,2666.0
3259364,2011/03/13 04:17:27.36,38.85228,-122.8316,1.073,0.22,ML,2391.558772525128,3363.175072892727,1073.0
3259365,2011/03/13 04:32:00.06,38.80858,-122.77303,3.927,0.81,ML,9401.236210797446,3187.096079103916,3927.0
3154063,2011/03/13 04:36:19.93,38.83293,-122.76067,1.042,1.27,ML,8255.570964144626,525.0239774007324,1042.0
3154064,2011/03/13 04:36:28.88,38.83153,-122.7639,0.82,1.11,ML,8166.894717861986,832.6255743070408,820.0
3154065,2011/03/13 04:57:10.73,38.84453,-122.829,2.683,0.93,ML,3157.005498388491,3809.6365379848753,2683.0
3154066,2011/03/13 05:05:57.26,38.846,-122.82761,2.769,1.18,ML,3127.336903247037,3609.43351497131,2769.0
3154067,2011/03/13 05:12:19.08,38.84521,-122.82742,2.608,1.98,ML,3200.760357854983,3659.5465082147907,2608.0
3154068,2011/03/13 05:12:35.72,38.8487,-122.82975,2.137,1.55,ML,2784.955611673805,3529.6016303400834,2137.0
3154069,2011/03/13 05:13:13.50,38.8469,-122.82778,2.651,0.96,ML,3046.5396762520313,3549.4930165648293,2651.0
3259367,2011/03/13 05:13:44.88,38.84582,-122.83575,1.85,0.2,ML,2642.076056041283,4122.841907256248,1850.0
3154070,2011/03/13 05:14:44.28,38.8463,-122.82598,2.662,0.92,ML,3203.870226268152,3485.9876168159963,2662.0
3154071,2011/03/13 05:18:01.99,38.84665,-122.8251,2.281,0.86,ML,3230.4866784936,3404.639826934908,2281.0
3154072,2011/03/13 05:18:18.27,38.8365,-122.82796,3.621,0.45,ML,3848.649181081937,4373.68611637123,3621.0
3154073,2011/03/13 05:20:31.72,38.83257,-122.82307,3.178,2.79,ML,4455.895379972102,4380.99465173385,3178.0
3154074,2011/03/13 05:20:47.74,38.84625,-122.82553,2.327,1.44,ML,3235.3841012500475,3462.292504356652,2327.0
3154075,2011/03/13 05:23:09.57,38.84768,-122.83197,2.471,0.86,ML,2728.5248203803576,3745.5351770889183,2471.0
3154076,2011/03/13 05:23:16.09,38.84448,-122.82895,2.584,1.17,ML,3163.982045617949,3810.4787532779683,2584.0
3154077,2011/03/13 05:23:43.11,38.84483,-122.82815,2.909,0.92,ML,3185.691032293575,3734.038428945592,2909.0
3154078,2011/03/13 05:24:24.51,38.84493,-122.82868,3.032,0.69,ML,3145.3603104999493,3758.7316256952254,3032.0
3154079,2011/03/13 05:25:29.04,38.84698,-122.82765,2.357,1.67,ML,3048.2592977530717,3535.263375027484,2357.0
3154080,2011/03/13 05:27:02.67,38.84722,-122.83173,1.534,0.53,ML,2779.2135246339394,3766.7790880399243,1534.0
3154081,2011/03/13 05:27:15.01,38.8445,-122.82522,2.991,1.03,ML,3391.2288743976974,3580.1044194894207,2991.0
3154082,2011/03/13 05:27:38.41,38.84318,-122.82677,2.914,1.47,ML,3399.3543946547315,3778.394229820864,2914.0
3154083,2011/03/13 05:27:43.65,38.8462,-122.82727,3.003,1.4,ML,3132.5561067913304,3572.93926133681,3003.0
3154084,2011/03/13 05:27:53.29,38.8443,-122.82526,2.241,1.15,ML,3404.4126666671773,3598.195677309039,2241.0
3154085,2011/03/13 05:28:15.75,38.84308,-122.82607,2.799,1.04,ML,3450.113480741747,3743.27266877784,2799.0
3259368,2011/03/13 05:28:31.50,38.84432,-122.83125,2.63,0.55,ML,3035.402431081864,3964.0784078844417,2630.0
3154086,2011/03/13 05:29:37.28,38.84613,-122.8279,2.388,0.75,ML,3099.382949348138,3617.058686311352,2388.0
3154087,2011/03/13 05:29:48.88,38.84457,-122.82748,2.942,1.28,ML,3247.119838835813,3713.267187519957,2942.0
3259369,2011/03/13 05:30:11.94,38.84278,-122.81908,2.12,0.51,ML,3902.359570768553,3337.939153885233,2120.0
3154088,2011/03/13 05:34:21.24,38.84455,-122.82665,2.764,1.24,ML,3299.5985464244254,3663.9159849401426,2764.0
3154089,2011/03/13 05:35:54.81,38.84613,-122.8313,2.353,0.73,ML,2890.815663459401,3825.6259722000896,2353.0
3311704,2011/03/13 05:39:51.62,38.84467,-122.82867,2.874,0.45,ML,3166.3025262516803,3778.4469750589856,2874.0
3154090,2011/03/13 05:42:20.20,38.82185,-122.78978,4.323,2.0,ML,7336.185824490984,3177.046891994272,4323.0
3154091,2011/03/13 05:42:41.64,38.821,-122.79007,4.623,2.6,ML,7384.855743310109,3261.2959360540813,4623.0
3154092,2011/03/13 05:43:29.87,38.82298,-122.79156,3.894,1.68,ML,7138.642699493437,3197.8859839874835,3894.0
3154093,2011/03/13 05:47:07.77,38.83475,-122.80515,1.023,0.38,ML,5384.71864025881,3111.2733454747768,1022.9999999999999
3154094,2011/03/13 05:47:35.09,38.81998,-122.7915,1.212,0.74,ML,7376.88617432525,3428.768260493216,1212.0
3154095,2011/03/13 05:51:14.80,38.82798,-122.78481,3.568,1.37,ML,7161.7719791884765,2392.880452063943,3568.0
3154096,2011/03/13 05:51:56.10,38.82242,-122.80237,3.651,0.95,ML,6519.306487131176,3904.7923365994343,3651.0
3311705,2011/03/13 05:58:14.38,38.80575,-122.80775,0.0,0.57,ML,7492.667141337637,5538.207107324817,0.0
3311706,2011/03/13 06:13:01.21,38.79659,-122.72009,2.742,1.11,ML,13586.221165147632,877.0503775989571,2742.0
3154097,2011/03/13 06:24:48.47,38.84477,-122.82703,2.793,1.62,ML,3259.0868075118847,3670.02516875479,2793.0
3154098,2011/03/13 06:25:31.03,38.8476,-122.83712,1.177,0.45,ML,2418.8617355957963,4067.708281908674,1177.0
3154099,2011/03/13 06:26:10.22,38.81275,-122.79063,3.405,1.17,ML,7995.551392547114,3940.696102994771,3405.0
3154100,2011/03/13 06:29:44.61,38.81912,-122.79708,3.95,1.04,ML,7101.831809882387,3838.3053403199688,3950.0
3154101,2011/03/13 06:50:52.29,38.84462,-122.82706,3.079,0.95,ML,3268.9746517132007,3683.5936121200166,3079.0
3154102,2011/03/13 07:01:55.13,38.8398,-122.8277,3.341,0.61,ML,3606.5792808858782,4099.717690096655,3341.0
3154103,2011/03/13 07:04:26.05,38.82303,-122.78922,4.239,1.14,ML,7278.2766855793825,3050.433235378987,4239.0
3154104,2011/03/13 07:11:00.21,38.805,-122.74078,2.247,1.2,ML,11659.469959070275,1488.6857274271206,2247.0
3154105,2011/03/13 07:12:05.13,38.8387,-122.77151,1.468,0.82,ML,7139.466784538888,738.8429619331167,1468.0
3154106,2011/03/13 07:15:05.06,38.80475,-122.8174,3.979,1.57,ML,6978.891734552579,6208.357764556464,3979.0
3154107,2011/03/13 07:17:34.05,38.82977,-122.76746,1.145,0.85,ML,8086.122721265106,1188.6180116881865,1145.0
3154108,2011/03/13 07:25:32.58,38.8031,-122.81277,4.331,1.46,ML,7391.920884895624,6053.347777448736,4331.0
3154109,2011/03/13 07:26:19.60,38.81987,-122.78865,4.605,0.98,ML,7560.315273329731,3262.540439037682,4605.0
3259372,2011/03/13 08:00:24.23,38.7816,-122.72874,3.643,1.02,ML,14227.633954610572,2579.7025923199044,3643.0
3154110,2011/03/13 08:01:30.49,38.83852,-122.80315,3.245,0.87,ML,5212.637931925991,2693.8193596263095,3245.0
3154111,2011/03/13 08:02:42.02,38.84038,-122.83054,3.093,1.03,ML,3387.015431219184,4228.58389450375,3093.0
